classification,visual_type,attribute_key,theme_style_variants,theme_values,theme_pointers,catalog_count,catalog_style_variants,catalog_dominant_value,catalog_sample_value,catalog_sample_source,match_status
only_in_scans,tableEx,columnHeaders.fontFamily,,,,7,Style 1;Style 2;Style 3;Style 4,"''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif","''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif",3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json,n/a
only_in_scans,tableEx,columnHeaders.fontSize,,,,7,Style 1;Style 2;Style 3;Style 4,12,12,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json,n/a
only_in_scans,tableEx,grid.gridHorizontalColor.solid.color,,,,1,Style 2,#D5D5D4,#D5D5D4,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/aebf6f41349a836b67fc/visual.json,n/a
only_in_scans,tableEx,stylePreset.name,,,,1,Style 2,None,None,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/aebf6f41349a836b67fc/visual.json,n/a
only_in_scans,tableEx,title.fontColor.solid.color,,,,1,Style 2,#2E2E2E,#2E2E2E,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/aebf6f41349a836b67fc/visual.json,n/a
only_in_scans,tableEx,title.show,,,,1,Style 2,false,false,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/aebf6f41349a836b67fc/visual.json,n/a
only_in_scans,tableEx,total.totals,,,,2,Style 2;Style 4,false,false,3.Sample Files/Spend Cube.Report/definition/pages/23d10e40206341b517f6/visuals/ace87607236317a3df16/visual.json,n/a
only_in_scans,tableEx,values.fontColorPrimary.solid.color,,,,1,Style 2,#2E2E2E,#2E2E2E,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/aebf6f41349a836b67fc/visual.json,n/a
only_in_scans,tableEx,values.fontColorSecondary.solid.color,,,,1,Style 2,#2E2E2E,#2E2E2E,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/aebf6f41349a836b67fc/visual.json,n/a
only_in_scans,tableEx,values.fontFamily,,,,7,Style 1;Style 2;Style 3;Style 4,Calibri,Calibri,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json,n/a
only_in_scans,tableEx,values.fontSize,,,,6,Style 1;Style 2;Style 4,12,12,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/0a85bca3e40364b2d41a/visual.json,n/a
only_in_theme,textbox,*.color.solid.color,*,#2E2E2E,/visualStyles/textbox/*/*/0/color/solid/color,0,,,,,n/a
only_in_theme,textbox,*.fontFamily,*,Segoe UI Semibold,/visualStyles/textbox/*/*/0/fontFamily,0,,,,,n/a
only_in_theme,textbox,*.fontSize,*,18,/visualStyles/textbox/*/*/0/fontSize,0,,,,,n/a
only_in_theme,textbox,*.wordWrap,*,true,/visualStyles/textbox/*/*/0/wordWrap,0,,,,,n/a
only_in_theme,textbox,background.color.solid.color,*,#DDDDDD,/visualStyles/textbox/*/background/0/color/solid/color,0,,,,,n/a
in_both,textbox,background.show,*,false,/visualStyles/textbox/*/background/0/show,14,Style 1;Style 2,false,false,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/13cc83f2159925777c2d/visual.json,aligned
in_both,textbox,background.transparency,*,0,/visualStyles/textbox/*/background/0/transparency,2,Style 2,0,0,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/2e5c011167fbf0d1b008/visual.json,aligned
only_in_theme,textbox,border.color.solid.color,*,#808080,/visualStyles/textbox/*/border/0/color/solid/color,0,,,,,n/a
only_in_theme,textbox,border.radius,*,0,/visualStyles/textbox/*/border/0/radius,0,,,,,n/a
only_in_theme,textbox,border.show,*,false,/visualStyles/textbox/*/border/0/show,0,,,,,n/a
only_in_theme,textbox,general.keepLayerOrder,*,true,/visualStyles/textbox/*/general/0/keepLayerOrder,0,,,,,n/a
only_in_theme,textbox,general.responsive,*,true,/visualStyles/textbox/*/general/0/responsive,0,,,,,n/a
only_in_theme,textbox,title.alignment,*,left,/visualStyles/textbox/*/title/0/alignment,0,,,,,n/a
only_in_theme,textbox,title.background.solid.color,*,#FFFFFF,/visualStyles/textbox/*/title/0/background/solid/color,0,,,,,n/a
in_both,textbox,title.fontColor.solid.color,*,#000000,/visualStyles/textbox/*/title/0/fontColor/solid/color,2,Style 2,#2E2E2E,#2E2E2E,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/2e5c011167fbf0d1b008/visual.json,mismatch
in_both,textbox,title.show,*,false,/visualStyles/textbox/*/title/0/show,2,Style 2,false,false,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/2e5c011167fbf0d1b008/visual.json,aligned
in_both,textbox,visualHeader.show,*,false,/visualStyles/textbox/*/visualHeader/0/show,2,Style 2,false,false,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/2e5c011167fbf0d1b008/visual.json,aligned
only_in_scans,waterfallChart,categoryAxis.fontFamily,,,,1,Style 1,Calibri,Calibri,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,categoryAxis.fontSize,,,,1,Style 1,14,14,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,categoryAxis.innerPadding,,,,1,Style 1,15,15,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,categoryAxis.labelColor.solid.color,,,,1,Style 1,#4B4C4A,#4B4C4A,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,categoryAxis.maxMarginFactor,,,,1,Style 1,35,35,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,categoryAxis.preferredCategoryWidth,,,,1,Style 1,40,40,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,categoryAxis.showAxisTitle,,,,1,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,labels.color.solid.color,,,,1,Style 1,#4B4C4A,#4B4C4A,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,labels.fontFamily,,,,1,Style 1,Calibri,Calibri,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,labels.fontSize,,,,1,Style 1,12,12,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,labels.labelDisplayUnits,,,,1,Style 1,1000000,1000000,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,labels.labelPosition,,,,1,Style 1,Auto,Auto,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,labels.labelPrecision,,,,1,Style 1,1,1,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,labels.show,,,,1,Style 1,true,true,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,legend.show,,,,1,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,valueAxis.show,,,,1,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
only_in_scans,waterfallChart,valueAxis.showAxisTitle,,,,1,Style 1,false,false,3.Sample Files/Spend Cube.Report/definition/pages/c6c944f6f8cefed2eb4d/visuals/c596ef67544ee9cf09f8/visual.json,n/a
