report_path,page_id,visual_id,visual_type,style_variant,property_path,property_name,property_value,value_type,source_file
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,4ba72d0de47cc7d61b1c,tableEx,Style 1,columnHeaders.fontColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/4ba72d0de47cc7d61b1c/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,4ba72d0de47cc7d61b1c,tableEx,Style 1,columnHeaders.fontFamily,fontFamily,"''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif",string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/4ba72d0de47cc7d61b1c/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,4ba72d0de47cc7d61b1c,tableEx,Style 1,columnHeaders.fontSize,fontSize,12,integer,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/4ba72d0de47cc7d61b1c/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,4ba72d0de47cc7d61b1c,tableEx,Style 1,values.fontFamily,fontFamily,Calibri,string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/4ba72d0de47cc7d61b1c/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,4ba72d0de47cc7d61b1c,tableEx,Style 1,values.fontSize,fontSize,12,integer,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/4ba72d0de47cc7d61b1c/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5500d0ed830b7ddb2945,tableEx,Style 1,background.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5500d0ed830b7ddb2945/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5500d0ed830b7ddb2945,tableEx,Style 1,background.transparency,transparency,0,integer,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5500d0ed830b7ddb2945/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5500d0ed830b7ddb2945,tableEx,Style 1,columnHeaders.alignment,alignment,Center,string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5500d0ed830b7ddb2945/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5500d0ed830b7ddb2945,tableEx,Style 1,columnHeaders.backColor.solid.color,color,"ThemeDataColor(ColorId=3,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5500d0ed830b7ddb2945/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5500d0ed830b7ddb2945,tableEx,Style 1,columnHeaders.fontColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5500d0ed830b7ddb2945/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5500d0ed830b7ddb2945,tableEx,Style 1,columnHeaders.fontFamily,fontFamily,"''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif",string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5500d0ed830b7ddb2945/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5500d0ed830b7ddb2945,tableEx,Style 1,columnHeaders.fontSize,fontSize,12,integer,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5500d0ed830b7ddb2945/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5500d0ed830b7ddb2945,tableEx,Style 1,values.fontFamily,fontFamily,Calibri,string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5500d0ed830b7ddb2945/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5500d0ed830b7ddb2945,tableEx,Style 1,values.fontSize,fontSize,12,integer,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5500d0ed830b7ddb2945/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5579139deca5a050127b,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5579139deca5a050127b/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5579139deca5a050127b,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5579139deca5a050127b/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5579139deca5a050127b,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5579139deca5a050127b/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5579139deca5a050127b,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5579139deca5a050127b/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5579139deca5a050127b,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5579139deca5a050127b/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5c96de949b02a8f291e7,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5c96de949b02a8f291e7/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5c96de949b02a8f291e7,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5c96de949b02a8f291e7/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5c96de949b02a8f291e7,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5c96de949b02a8f291e7/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5c96de949b02a8f291e7,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5c96de949b02a8f291e7/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5c96de949b02a8f291e7,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5c96de949b02a8f291e7/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5f22085f3f4ffacc7f66,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5f22085f3f4ffacc7f66/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5f22085f3f4ffacc7f66,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5f22085f3f4ffacc7f66/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5f22085f3f4ffacc7f66,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5f22085f3f4ffacc7f66/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5f22085f3f4ffacc7f66,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5f22085f3f4ffacc7f66/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,5f22085f3f4ffacc7f66,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/5f22085f3f4ffacc7f66/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,775eb801030cc719d4a4,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/775eb801030cc719d4a4/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,775eb801030cc719d4a4,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/775eb801030cc719d4a4/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,775eb801030cc719d4a4,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/775eb801030cc719d4a4/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,775eb801030cc719d4a4,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/775eb801030cc719d4a4/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,775eb801030cc719d4a4,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/775eb801030cc719d4a4/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,bde7ab04b9c65b0bb7fb,actionButton,Style 1,icon.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/bde7ab04b9c65b0bb7fb/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,cde02cadb87f4dc883d0,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/cde02cadb87f4dc883d0/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,cde02cadb87f4dc883d0,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/cde02cadb87f4dc883d0/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,cde02cadb87f4dc883d0,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/cde02cadb87f4dc883d0/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,cde02cadb87f4dc883d0,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/cde02cadb87f4dc883d0/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,cde02cadb87f4dc883d0,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/cde02cadb87f4dc883d0/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,d8eae0f998e392da0a41,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/d8eae0f998e392da0a41/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,d8eae0f998e392da0a41,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/d8eae0f998e392da0a41/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,d8eae0f998e392da0a41,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/d8eae0f998e392da0a41/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,d8eae0f998e392da0a41,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/d8eae0f998e392da0a41/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,d8eae0f998e392da0a41,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/d8eae0f998e392da0a41/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,e77b636caabb2d71a7e5,actionButton,Style 2,fill[id=default].fillColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/e77b636caabb2d71a7e5/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,e77b636caabb2d71a7e5,actionButton,Style 2,fill.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/e77b636caabb2d71a7e5/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,e77b636caabb2d71a7e5,actionButton,Style 2,fill[id=default].transparency,transparency,0,integer,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/e77b636caabb2d71a7e5/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,e77b636caabb2d71a7e5,actionButton,Style 2,icon.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/e77b636caabb2d71a7e5/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,e77b636caabb2d71a7e5,actionButton,Style 2,outline.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/e77b636caabb2d71a7e5/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,e77b636caabb2d71a7e5,actionButton,Style 2,outline[id=default].weight,weight,1,integer,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/e77b636caabb2d71a7e5/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,e77b636caabb2d71a7e5,actionButton,Style 2,text.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/e77b636caabb2d71a7e5/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,ee433e1d190b0e30bacb,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/ee433e1d190b0e30bacb/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,ee433e1d190b0e30bacb,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/ee433e1d190b0e30bacb/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,ee433e1d190b0e30bacb,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/ee433e1d190b0e30bacb/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,ee433e1d190b0e30bacb,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/ee433e1d190b0e30bacb/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,ee433e1d190b0e30bacb,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/ee433e1d190b0e30bacb/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,faba5b602452810aa672,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/faba5b602452810aa672/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,faba5b602452810aa672,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/faba5b602452810aa672/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,faba5b602452810aa672,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/faba5b602452810aa672/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,faba5b602452810aa672,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/faba5b602452810aa672/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,faba5b602452810aa672,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/faba5b602452810aa672/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,fcc41dfea06346a1ecf4,shape,Style 2,fill[id=default].fillColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/fcc41dfea06346a1ecf4/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,fd8bc2c0c2d2f315351d,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/fd8bc2c0c2d2f315351d/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,fd8bc2c0c2d2f315351d,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/fd8bc2c0c2d2f315351d/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,fd8bc2c0c2d2f315351d,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/fd8bc2c0c2d2f315351d/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,fd8bc2c0c2d2f315351d,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/fd8bc2c0c2d2f315351d/visual.json
/3.Sample Files/Spend Cube.Report,e3f3044a3d39d4ba663d,fd8bc2c0c2d2f315351d,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/e3f3044a3d39d4ba663d/visuals/fd8bc2c0c2d2f315351d/visual.json
